日付,原水温度 (℃),1段目ROﾓｼﾞｭｰﾙ入口圧力 (MPa),1段目ROﾓｼﾞｭｰﾙ出口圧力 (MPa),1段目ROﾓｼﾞｭｰﾙ差圧 (MPa),1段目透過水水質 (mS/m),1段目透過水温度 (℃),1段目透過水水量 (L/min),濃縮水排水量 (L/min),1段目ﾘﾀｰﾝ水量 (L/min),原水回収率 (%),ﾎﾟﾝﾌﾟ周波数(P2) (Hz),TF,RO膜交換
2005/10/11,25.09574277,0.561685136,0.688302407,0.031351571,0.18253698,22.910421,30.43076659,13.94577723,31.17116574,66.35603346,56.23591839,0.742560938,-0.000160619
2005/10/12,25.91921749,0.617479395,0.690873915,0.03719089,0.193775784,27.07312445,31.1859776,15.34071428,31.25722094,67.69524991,48.00421007,0.945272471,0.022401284
2005/10/13,26.35914004,0.658749036,0.528123071,0.025763395,0.227032464,27.58104897,29.59645616,17.10879149,30.55908909,65.77577815,51.90314968,0.719713748,0.026463786
2005/10/14,24.10651896,0.376965298,0.492135283,0.027540291,0.194480527,22.23400689,29.90816761,16.40336869,30.78623352,69.19238999,51.24926802,1.153152665,0.014211677
2005/10/15,27.87060693,0.495196529,0.468032549,0.030671137,0.155646456,30.98383303,29.82107501,15.40075344,27.99570871,65.67170502,51.87341536,1.139338977,0.008076028
2005/10/16,25.16247322,0.552514536,0.628727145,0.033662472,0.162920895,27.52953995,30.12087194,15.51628439,31.08250749,65.83775289,49.75554725,0.953920483,-0.046381786
2005/10/17,25.77710521,0.659776649,0.536112128,0.030523677,0.217877335,28.29277445,31.87076096,14.62463401,29.96268377,64.57009875,48.95495562,0.827418421,0.004418151
2005/10/18,24.12344554,0.8457021,0.517352701,0.035474709,0.172896802,24.40548605,30.08877235,14.92252441,28.81969801,66.58237308,51.08763424,0.751824241,0.0346151
2005/10/19,20.73733491,0.563344485,0.473271278,0.026759509,0.177622436,28.33218597,29.45081558,15.37624921,29.68815667,61.38107954,49.30979863,0.87331239,-0.047812445
2005/10/20,25.85824344,0.441246765,0.477811632,0.024616393,0.159435912,29.17603582,29.23484023,15.37897763,31.51238405,65.92373398,44.42420857,1.070189922,-0.038930166
2005/10/21,31.48089154,0.628617462,0.590264862,0.031099628,0.205004914,27.40760321,30.96901859,16.15216738,30.24944222,68.41070812,48.35009383,0.86099113,0.046047897
2005/10/22,27.96515107,0.72376356,0.421491156,0.0293753,0.185792828,26.8513511,29.44754205,16.10841881,25.43472022,64.03972625,49.67280987,1.260249622,-0.044396387
2005/10/23,26.22918042,0.598143672,0.659901375,0.032150113,0.162788659,24.98078089,30.54464329,15.7115236,31.192458,63.67647521,47.69008074,1.198355927,-0.0021922
2005/10/24,25.70305292,0.493062274,0.502147064,0.029598066,0.158833111,26.41378854,29.57690482,14.34539737,31.0478283,68.16025172,50.89095566,0.97768614,-0.015771923
2005/10/25,26.3192896,0.686170039,0.541795164,0.028199044,0.182308117,25.78797248,29.15401118,14.37931503,28.79365855,68.38239619,48.52427647,0.90915527,0.044226601
2005/10/26,27.45229449,0.65567612,0.419268385,0.029385336,0.17756274,28.08124002,30.50257926,14.44540834,29.72994357,64.10708282,50.38451509,0.893258618,0.010078959
2005/10/27,23.72077196,0.480693519,0.555960629,0.0298498,0.191779217,25.07325455,29.61216734,15.45528476,29.7223739,69.17115813,56.14454487,1.214304963,0.024851719
2005/10/28,28.67718602,0.626458957,0.523355913,0.028355847,0.186634287,28.06570177,30.37306464,13.42203185,25.77149928,67.03907792,53.69376412,0.880298788,0.002600348
2005/10/29,27.81566192,0.690237122,0.552068696,0.028811642,0.171992982,25.09629323,30.42627368,15.23792595,28.75097045,68.04960625,52.03838448,1.115956574,0.061273279
2005/10/30,27.82171813,0.709357367,0.709108506,0.02791454,0.166953074,26.31616693,30.46012116,16.50984793,28.82403811,65.03156936,55.21034867,0.980791819,-0.021589918
2005/10/31,27.21767575,0.58007577,0.575574125,0.033554433,0.173879208,28.17442567,29.87339264,15.84300145,29.20974083,68.77158679,50.30859285,1.083252158,0.011308788
2005/11/1,26.31313659,0.549873675,0.475232523,0.030588976,0.166828949,25.38228677,30.56092256,14.92828482,28.5164758,65.89052712,50.3351048,0.856052351,0.038943448
2005/11/2,27.72383849,0.714057442,0.483832651,0.039820087,0.174415938,28.24739409,29.4019447,14.61587921,30.76117746,65.81835013,47.74804512,0.92825443,0.045802729
2005/11/3,27.54881476,0.461629698,0.618650793,0.030439879,0.17706176,28.04104217,28.29857395,15.96785414,27.98153239,67.12094136,53.82700653,0.97398235,-0.00719098
2005/11/4,25.50621193,0.632377957,0.691254303,0.027255505,0.160563373,26.29797751,30.57584168,15.51869135,31.2280527,65.68719094,55.59524391,0.884050308,-0.060345128
2005/11/5,25.03206301,0.4450735,0.586329019,0.04167247,0.188144726,29.32894232,30.18587152,15.0220396,30.67223519,63.83650318,52.8612877,1.162590819,-0.010704086
2005/11/6,26.49073563,0.697290864,0.628307865,0.031571752,0.17008133,27.0357304,29.6270562,14.71406519,32.07846962,66.54604875,54.20530439,0.864359902,0.053661255
2005/11/7,29.61593081,0.560233478,0.620158103,0.03415169,0.161574644,29.20305528,29.00671197,15.31223035,32.78355546,65.80817074,43.36744262,0.892097967,-0.022173585
2005/11/8,23.5948837,0.718335564,0.703675902,0.032370468,0.170420912,30.6652722,28.59936224,14.97115589,32.79611847,65.07085397,56.59211157,1.17880565,0.009724788
2005/11/9,23.10160754,0.637849543,0.356050374,0.032508787,0.181136273,26.36070168,30.10385257,15.94867468,27.27057666,68.3640715,50.22587142,1.150105322,-0.00837471
2005/11/10,26.62657995,0.460277195,0.626089829,0.032117849,0.178263402,28.23558635,31.25441057,16.35929969,30.15943286,70.25266631,56.63449637,1.212764882,-0.001270008
2005/11/11,26.38066738,0.734495983,0.65875255,0.02478866,0.184381561,25.52239454,29.96675412,14.01449537,28.15402232,64.82290995,55.00827209,0.694923463,0.040609239
2005/11/12,26.6451105,0.747608861,0.419088234,0.031365458,0.192974338,24.6862461,29.80625811,14.14163226,35.70394154,66.65373312,52.50968042,1.007293812,0.008614021
2005/11/13,26.7975983,0.678329557,0.465840925,0.023791693,0.200310683,26.45767961,30.04901976,16.45538445,30.66908022,65.6766732,49.60412564,0.990935968,0.062686339
2005/11/14,25.78876163,0.508085177,0.469440898,0.02894039,0.181916254,23.98858034,31.63654063,15.39262764,32.18401817,70.08225768,50.9098465,0.89436399,0.030449028
2005/11/15,29.48818005,0.555265728,0.482029819,0.026473421,0.157469443,24.88765681,30.60826973,14.22628421,30.3316226,67.13628373,45.52242822,1.025620854,0.004885862
2005/11/16,22.81357208,0.602018281,0.507526328,0.031320442,0.171909433,28.12235913,29.39399913,16.12744811,24.53275087,67.84991137,52.9222134,0.929954306,-0.001932328
2005/11/17,24.48160882,0.514079135,0.582271919,0.031215974,0.15864378,25.7845464,30.086822,15.55072023,28.02980677,68.26783052,43.84238144,1.001557312,0.010951995
2005/11/18,26.04779196,0.76222172,0.646569302,0.031873914,0.207382146,28.37427738,30.30607274,17.22414602,28.21483453,66.54340289,49.71963933,1.481427126,-0.036389144
2005/11/19,22.72225668,0.601904284,0.668822332,0.031006402,0.212624601,27.5045861,29.30555649,15.03204546,28.77275301,66.02437984,54.51749337,1.024535387,-0.031079233
2005/11/20,25.89101078,0.30699088,0.470778263,0.027005039,0.188498942,30.78731423,30.61348017,16.24022191,30.18848086,68.82056981,52.37501075,1.030756269,0.023816097
2005/11/21,29.8587701,0.622102086,0.470068293,0.028552656,0.192254636,27.98041823,29.4774008,13.94115594,30.45618645,67.60548707,46.51253915,1.09919761,0.02873334
2005/11/22,26.31587883,0.550901231,0.69302187,0.033839642,0.181292981,29.22831775,28.97804388,16.49850769,24.54805932,64.94297741,47.00643382,1.004319961,-0.039105757
2005/11/23,26.76897956,0.579197807,0.623976928,0.034499555,0.183370007,27.72136832,30.12142402,16.09230727,29.06208303,65.14250831,48.94146302,0.814930857,0.026916928
2005/11/24,23.54940897,0.548782131,0.565787891,0.024588626,0.147941586,27.52993324,30.00738752,16.68577414,28.59195759,65.69108021,50.70181827,0.733664191,-0.004399786
2005/11/25,24.93972226,0.670537477,0.606082309,0.022869507,0.175431118,29.33518275,30.06583888,16.2419086,32.11740796,68.23075056,52.78090655,0.973225707,-0.024229758
2005/11/26,25.4605256,0.70291552,0.554161145,0.026467729,0.160866103,28.28602539,29.51570189,15.15452877,30.62786294,68.74598875,52.07132524,0.93770518,-0.008600914
2005/11/27,25.58465822,0.616271221,0.611370805,0.034398196,0.181841742,27.3155687,29.61622498,14.19079783,29.16375746,69.85815941,47.7398193,0.686728514,0.027787061
2005/11/28,29.03852328,0.55181737,0.522556596,0.03515753,0.175689545,27.30624153,30.87954233,14.70235921,29.93187319,65.16793675,52.10934189,1.218898844,0.019332077
2005/11/29,27.47512493,0.582676417,0.584975825,0.025582437,0.211892419,28.00980697,30.38434656,13.66040358,26.32373161,66.55988616,52.38702445,0.993412677,0.009909792
2005/11/30,23.87054592,0.588987211,0.401357169,0.031095963,0.1933042,25.45087842,29.37730616,14.41573662,30.75836429,65.67378376,51.77016336,1.190763774,0.012365298
2005/12/1,26.80310851,0.503855443,0.486261389,0.037930121,0.181898677,25.36112585,28.66123381,15.62638938,28.76254886,66.03100036,56.95284622,0.64699561,-0.033597976
2005/12/2,27.34669911,0.646912942,0.487373112,0.031579293,0.171948607,29.88663921,29.40780175,15.20064002,27.98483729,67.85470442,52.38958222,1.193585437,0.017457932
2005/12/3,28.73296097,0.63460073,0.518601851,0.03608219,0.207006254,30.81536506,30.17989812,15.0425734,31.9912517,66.25476346,53.01865245,0.905698776,-0.01291631
2005/12/4,29.68400038,0.746489965,0.461625951,0.034190185,0.176224626,24.90611533,29.61131229,14.53061728,30.02610352,68.48759024,55.38390524,1.164062134,0.062060194
2005/12/5,24.07864646,0.716965069,0.502178128,0.025647386,0.18274964,25.4559114,29.55532153,13.65029177,28.25288925,65.48342116,52.71205193,1.009388982,-0.010580664
2005/12/6,24.5197019,0.515946941,0.400958013,0.028870493,0.177527437,29.28819677,29.64212602,15.4072481,28.368152,67.54568423,49.06227366,1.044697427,0.068259857
2005/12/7,23.55499547,0.671909888,0.613859414,0.029876229,0.169472795,27.99984436,30.01419436,15.58440798,30.2004495,65.604007,53.73466029,1.044884122,-0.003960607
2005/12/8,25.76540068,0.488473937,0.548721807,0.030186712,0.177423807,28.30216809,30.63184487,14.35221366,30.05365593,63.31751151,49.45211222,0.914595554,-0.001955077
2005/12/9,27.27788916,0.659030158,0.381269231,0.03382144,0.141364535,28.76794698,30.06627308,14.76403765,29.5650438,64.65509865,47.93816423,0.88180667,-0.007987455
2005/12/10,28.40295328,0.533455358,0.471087138,0.031549637,0.148839207,26.36190511,30.1111964,16.62984769,27.23707971,66.53352519,48.16121544,0.924071474,-0.037143519
2005/12/11,26.10675522,0.480986356,0.591972028,0.016580645,0.183073638,27.56923187,29.90457886,16.28588248,27.51635721,69.48065267,53.70508556,0.759554769,0.041039044
2005/12/12,25.58005318,0.615959723,0.50120002,0.023845489,0.205060782,27.4046921,29.70682327,13.90916267,28.09637428,65.57640948,52.11328253,0.906364512,0.003853007
2005/12/13,26.59849989,0.309971515,0.485316423,0.019931755,0.183048206,25.05502799,30.71081337,15.16748407,29.13907834,66.05257417,53.26093318,0.874360019,0.01988586
2005/12/14,24.46725685,0.405621326,0.549539192,0.030505488,0.163767198,27.53775522,30.60142409,16.55148037,29.43146689,67.13289772,52.12590296,0.756000621,0.049773803
2005/12/15,30.7831974,0.568575845,0.592693986,0.030796923,0.150731106,29.4895678,31.54005685,15.049018,29.20739138,65.34712537,50.98957472,1.045498679,-0.003051086
2005/12/16,22.79898003,0.595495325,0.409013516,0.030988181,0.190920658,26.16431407,30.50644415,15.00180386,29.29373973,65.53677566,51.32602194,0.978707157,-0.001890005
2005/12/17,26.66972681,0.548709698,0.614006776,0.025429312,0.166530975,27.19393872,29.70750228,16.22586915,33.06199111,66.44823627,52.03730749,1.014006244,0.005299414
2005/12/18,30.64081412,0.423386429,0.474651117,0.032737617,0.188371271,27.3084718,29.41483682,16.13087993,31.11318785,65.61415714,48.92829758,1.080865842,-0.037892347
2005/12/19,26.28545828,0.502254174,0.55538666,0.032926105,0.183799607,26.26896564,30.7531058,16.08434565,31.7532869,63.40643422,47.1366878,0.942333864,-0.054408072
2005/12/20,25.86037863,0.627472186,0.553581569,0.024103668,0.185395281,28.30316901,29.47943379,15.00805906,30.38618647,65.26391317,49.23403594,0.838527715,-0.044572364
2005/12/21,25.49885935,0.647208419,0.502846569,0.0231599,0.177371399,25.43249016,30.64993399,15.83946142,29.64620203,67.33826884,51.91499866,1.022581959,0.038465038
2005/12/22,25.88121239,0.585277305,0.451600999,0.029720107,0.183687363,29.6904035,29.51910997,16.58724892,30.28363638,67.38923601,48.81017671,0.544747913,-0.008945039
2005/12/23,29.23548261,0.706762468,0.527755534,0.037739258,0.174609745,28.19592173,30.31811939,15.19873354,29.9359131,68.52100062,56.04489545,0.961553782,0.02464395
2005/12/24,21.4941895,0.628113002,0.724961341,0.037327364,0.165302013,24.8894321,29.30309813,14.88092701,31.03525071,68.38868138,51.64706833,1.090895754,-0.006905019
2005/12/25,29.58227138,0.50954875,0.416719791,0.032242036,0.1593803,30.46333555,30.62842818,16.34932468,27.66803889,64.8539617,50.80890614,1.13262766,-0.046809994
2005/12/26,23.19569423,0.557907814,0.731873566,0.026453824,0.133731415,27.22679729,29.17780057,17.0822884,30.87807845,65.10773853,48.91827592,0.899146519,0.027114934
2005/12/27,25.69492985,0.441672543,0.53043501,0.033689484,0.173497276,25.34177304,30.26322184,17.14482302,29.82494885,65.18010686,52.88297883,0.645584838,-0.025976715
2005/12/28,25.34380719,0.575758231,0.560886846,0.027696012,0.204179875,29.20787441,29.9240452,14.9069046,26.09700473,66.08065684,47.34079478,0.587542401,0.018457425
2005/12/29,27.54177283,0.702129772,0.445094497,0.026285958,0.189938245,27.91765997,30.13991954,14.99722193,29.67135344,65.30802072,51.32018704,1.072068107,0.028852643
2005/12/30,22.81957477,0.65792804,0.477646211,0.020126042,0.180873759,23.12257582,29.78142599,14.31841473,27.04283792,66.04382051,49.36319607,0.925134502,-0.000424564
2005/12/31,27.26885,0.732153556,0.505339376,0.030178876,0.163521156,25.75913636,29.76452749,15.34968845,28.49919726,64.89985767,50.81266266,1.27635293,0.015257271
2006/1/1,30.64233314,0.555589746,0.449327093,0.026901921,0.194760512,27.46161033,30.17808417,14.27800158,29.20886501,67.61617302,51.76431043,0.768560884,-0.042134838
2006/1/2,23.32695732,0.726363403,0.535677606,0.03015224,0.174612363,22.30258886,29.34460417,14.77015656,26.66349177,64.77545987,47.51344083,1.028268604,0.089400598
2006/1/3,26.68045015,0.566938273,0.515235053,0.019430638,0.205182297,27.05114347,29.34036539,15.87383838,29.40799406,64.69428159,46.14521707,1.223780493,0.014230054
2006/1/4,24.84120279,0.739359022,0.748226553,0.030480702,0.159062949,27.2053839,29.80826514,15.59413198,29.63877201,67.18300562,48.0708934,1.008143861,0.024548609
2006/1/5,27.19049042,0.58469387,0.436914978,0.018840972,0.163233101,24.36748619,29.78022553,13.61584245,30.93534677,67.51433928,52.78791586,0.741777325,0.029177767
2006/1/6,26.31212403,0.660200343,0.567833785,0.034589433,0.16147747,27.44372908,29.34225695,16.65516072,28.65259504,65.9608598,51.4696036,1.388224715,-0.003294462
2006/1/7,24.88546296,0.739724318,0.582813014,0.032056257,0.150022639,26.88696658,30.73240742,14.26642583,30.02779208,67.75486251,49.44818648,1.21167013,0.003267548
2006/1/8,27.32434912,0.566925493,0.446785876,0.028473619,0.159857627,24.3509805,29.82561028,14.37974778,29.32930216,67.63647595,55.62429918,0.943905945,0.033736842
2006/1/9,30.16731944,0.609574412,0.628113318,0.032238973,0.178627483,28.81651754,29.90328076,14.12985387,28.71962248,69.44399078,53.84509217,1.098862095,-0.010208398
2006/1/10,25.85851116,0.720435839,0.516131694,0.02534363,0.163914574,28.64366598,29.11018337,14.64911478,26.35478747,67.5317629,53.21567715,1.100447957,0.012747975
2006/1/11,27.82511338,0.573183225,0.30003663,0.03004459,0.107182944,26.25823464,31.55904447,14.4373944,29.29873385,69.12927562,48.61125287,1.072618937,0.015066568
2006/1/12,23.4779108,0.450161995,0.625329357,0.033277459,0.196148665,26.45107569,31.81510815,14.45930414,30.91540311,66.43153552,53.18672642,0.772909321,-0.021303933
2006/1/13,24.20531983,0.808893423,0.441974929,0.01587317,0.146378314,28.40759637,29.50435226,13.02834149,27.74626267,68.62494466,51.38514226,1.025576158,0.014340951
2006/1/14,27.2909498,0.538307252,0.449112451,0.027719283,0.187396798,26.44667158,30.94988495,15.36036339,29.09821858,68.65960806,48.61630748,1.193915529,-0.050339172
2006/1/15,29.47576834,0.603398653,0.628224209,0.029619359,0.177328328,22.78631847,30.00042994,15.45217882,29.37637092,66.09614844,50.22650313,1.052291295,0.028685014
2006/1/16,27.03873185,0.70667681,0.521411679,0.028842245,0.214969738,27.90129657,31.22197941,17.26114714,31.59130869,65.20099768,47.79274768,1.036387449,0.048405894
2006/1/17,25.5947153,0.52394003,0.651945461,0.0362415,0.194753624,25.15071739,30.30880762,15.68075677,29.56633314,65.48936113,48.63917841,0.898053273,0.028315157
2006/1/18,26.26924358,0.482579703,0.682118813,0.024691027,0.167660322,26.04645932,30.13844679,14.7971646,30.05349746,67.01066601,47.51731309,0.843672837,0.046210358
2006/1/19,23.57047958,0.613235185,0.490683862,0.026940892,0.164097488,29.95531852,28.26602542,14.16419971,29.49313209,64.44482712,52.98929936,0.74465336,-0.022141519
2006/1/20,27.57624338,0.401261243,0.63909679,0.021146822,0.203879443,26.58774375,29.43360067,15.15702038,28.57981584,65.58601263,50.31291708,1.089754685,-0.005889962
2006/1/21,28.17619939,0.557141032,0.479277568,0.036479513,0.150135361,26.87484702,30.08135881,15.64694046,27.36715623,68.29307812,48.04498589,0.944848195,0.004710074
2006/1/22,25.29447073,0.61233433,0.787681275,0.028618501,0.180209235,27.94938366,30.20970029,14.79108814,28.97115259,67.4233922,51.84532274,0.778887939,0.004812462
2006/1/23,25.25570323,0.559000419,0.485727596,0.027758734,0.174399249,27.94021645,29.19137199,15.29841641,30.25229123,62.47239088,50.50158068,1.122183214,-0.012312907
2006/1/24,26.84494608,0.427113177,0.663122968,0.029485826,0.170572141,24.9266034,29.54154595,16.94916867,29.7418934,64.14486204,53.23402406,0.890634765,-0.026707928
2006/1/25,25.32766401,0.752055095,0.644310937,0.032567971,0.183143708,26.74361454,30.46529513,14.89827604,32.30337333,69.86989645,50.84498062,0.850502899,0.053158185
2006/1/26,26.12795838,0.597680128,0.589855143,0.031275212,0.180185416,26.94765782,29.07006808,13.54747447,31.29560937,68.26411638,46.75407485,0.904063171,-0.024285254
2006/1/27,30.80518805,0.735171668,0.488040574,0.041570475,0.18501818,27.44665274,30.16291805,16.02877645,31.85212705,65.37417059,49.20374574,0.948965015,0.051023163
2006/1/28,25.73731416,0.560027312,0.541613382,0.031752144,0.179272705,27.48302905,30.95843441,15.52612203,25.67176047,63.88942267,47.48340079,1.045403264,0.015892845
2006/1/29,25.49692715,0.495820833,0.334998975,0.027638635,0.184301507,32.34493811,30.34427912,13.70729067,32.49186672,64.28118591,51.96418919,0.847918516,0.007057216
2006/1/30,24.87238722,0.614834572,0.580395562,0.027208519,0.178449736,24.38363201,30.30826993,15.62799158,30.01332063,67.1648574,53.32247106,1.127213914,0.017341648
2006/1/31,27.87787942,0.564609879,0.593314987,0.027963026,0.164866799,28.94457172,28.61119664,14.34655037,30.28168611,69.5715416,46.47589858,1.049284946,0.047001424
2006/2/1,25.87941459,0.464985037,0.571013084,0.022999694,0.176837306,29.37462172,29.47444417,15.64028789,31.20152125,69.46714111,50.17337721,0.901335704,-0.07847677
2006/2/2,24.86843262,0.739172524,0.250408846,0.029899096,0.163875139,27.91366685,31.54648447,16.95807661,29.54973327,63.74635422,53.50035316,0.953897106,0.011780069
2006/2/3,29.12417079,0.522513315,0.426630414,0.033226863,0.162684454,25.49542712,29.63492065,15.08448256,27.48818909,65.84501747,46.43651014,0.914966838,0.005423305
2006/2/4,29.33645047,0.396374111,0.48003809,0.026975779,0.170699817,30.3928009,30.97754215,16.21735943,32.24273867,64.9246978,49.36453456,0.987319545,0.006540698
2006/2/5,24.97414052,0.724506133,0.587334224,0.026107519,0.174610309,22.23401204,29.62650677,14.13923413,28.05878018,66.55454697,50.49706652,1.202677655,0.029366918
2006/2/6,22.23992297,0.534730857,0.587094811,0.036504835,0.177400695,25.42571827,29.86642477,13.87770474,27.64806562,64.147463,53.27814448,0.913440475,-0.017549315
2006/2/7,28.44653083,0.524009418,0.539670618,0.023336916,0.19329971,29.34988376,30.43801951,17.05705584,29.06702805,65.4350176,51.91647267,1.005626511,-0.033899829
2006/2/8,24.79229449,0.404128776,0.62279036,0.02046682,0.167771117,26.08820143,30.1391174,15.52027316,28.78055457,64.90795098,52.4487525,0.874094701,-0.040959173
2006/2/9,27.97815428,0.76725435,0.451334487,0.024561243,0.18031699,30.24851561,30.34142825,15.81589303,29.51666678,67.18854034,52.06695406,1.056353721,-0.026532483
2006/2/10,22.01627359,0.453415081,0.620209419,0.02282697,0.178894732,23.6729366,29.4769819,16.27916234,29.32402313,65.48578161,49.52573101,1.018503605,0.02171147
2006/2/11,28.19836541,0.593010615,0.606227341,0.03144913,0.165783379,24.51851253,29.24797154,14.76909458,32.05337561,65.72137428,54.77841574,1.174498184,0.016187897
2006/2/12,23.65521051,0.681471016,0.596198171,0.028106476,0.178095645,25.74649014,29.42836628,15.98529449,30.37685522,67.16773903,48.7500789,0.854749991,0.027637359
2006/2/13,27.84888156,0.630631642,0.53845121,0.028737555,0.194857625,27.75418966,29.68307694,15.84904063,27.88962839,69.02321675,43.26045391,1.079847494,-0.012993659
2006/2/14,26.30159694,0.580779445,0.746158819,0.034880293,0.180130318,26.40149059,29.90139382,14.07961887,28.14888969,69.79920795,45.80761112,1.164791692,-0.011649435
2006/2/15,24.21071209,0.410727983,0.608131643,0.026626843,0.180853457,25.83373154,30.81385977,16.60364535,28.776429,67.07771052,50.1931871,0.912747095,0.050942476
2006/2/16,25.39176628,0.503099973,0.457310102,0.033189367,0.164038581,29.87604156,30.12949853,16.41835214,28.7839592,66.1847569,49.63405627,0.958760586,0.031765171
2006/2/17,27.75289978,0.606406563,0.5828604,0.036484149,0.21229004,30.07288681,30.41569356,14.08958591,28.5374437,68.48822912,49.10054122,1.005814957,0.023670179
2006/2/18,26.49945616,0.505435396,0.634888622,0.027681521,0.165066549,25.99455163,30.16858876,15.42361175,27.42896661,68.24377953,50.88891757,0.942523655,-0.054284864
2006/2/19,27.53283174,0.608017911,0.49654734,0.033019012,0.146672607,23.25414349,29.26298238,15.03584072,30.05786862,67.7758879,53.62454244,1.003827434,0.060138025
2006/2/20,30.53895847,0.657560736,0.669643272,0.028638515,0.192285766,22.30699515,30.07901658,16.51853593,28.64912201,63.74036125,51.68031851,1.077308966,-0.001865638
2006/2/21,22.8927456,0.686636999,0.596660374,0.033856209,0.174693419,27.3773977,30.1607945,13.9755155,27.71211188,68.31102464,52.18700998,0.960682731,0.00614623
2006/2/22,29.76319446,0.459970739,0.315506604,0.022687987,0.171297202,28.25885832,30.61404686,18.48191106,30.42624135,66.91733023,47.68503153,0.959524081,0.014455099
2006/2/23,26.49613369,0.814448432,0.588161124,0.022356719,0.166921459,27.00444927,29.2967318,15.08671657,31.11049107,64.86459561,49.14460233,1.017060261,0.005892952
2006/2/24,24.32982182,0.666439797,0.515336878,0.027969699,0.210537227,26.72116983,28.59660114,15.90738254,29.04562099,65.22832202,52.32195314,0.918441952,-0.004286674
2006/2/25,23.39792033,0.586779895,0.612670549,0.02574259,0.183163128,25.16915768,30.1935609,16.49084046,32.87360742,67.28434369,50.77901491,0.925766916,0.005303168
2006/2/26,25.86236247,0.699792975,0.654674192,0.027408326,0.186684497,28.25679395,30.32149938,15.06737579,33.69323068,62.21168068,51.74031743,0.844430937,0.020170007
2006/2/27,28.26110577,0.831925884,0.577376308,0.028738273,0.17969925,30.42139701,29.93734083,15.14024133,30.44779717,66.12425368,52.09629429,0.971322393,0.026592769
2006/2/28,25.99532753,0.437959405,0.729081051,0.032942892,0.181637726,22.18134678,30.0867622,14.79155355,28.62418361,65.25589095,50.93055714,1.043881812,0.037815258
2006/3/1,29.53415969,0.563628567,0.538795212,0.027896338,0.202001069,26.70722209,30.6996694,14.44758902,30.01736547,65.08884198,54.61821789,0.937701282,-0.032286269
2006/3/2,23.13691496,0.34064016,0.621714281,0.026033762,0.172238836,24.81839376,29.73603762,15.4879511,27.19725998,65.58033559,49.11311843,0.862996827,-0.015598797
2006/3/3,26.24466735,0.606908967,0.640302106,0.028147608,0.150476987,23.71807897,29.86583377,15.12197062,27.8630652,63.90423203,48.36409303,0.963313132,0.026718462
2006/3/4,23.56619137,0.624798701,0.547191185,0.026278626,0.192427777,24.48069993,30.12351535,14.78567153,26.33191567,68.05573243,45.90026981,1.036378094,-0.046584537
2006/3/5,27.05604812,0.582901676,0.637601693,0.025540846,0.185727301,27.67437899,29.18778355,14.83817866,28.32269514,62.84090176,52.44762851,0.996518057,0.005804021
2006/3/6,28.1860346,0.519172029,0.495869934,0.022502143,0.178713434,27.72787888,29.95714372,15.76156443,27.18200716,66.60757003,49.01278611,1.307790111,-0.022860176
2006/3/7,25.36212568,0.37470377,0.513630123,0.030031624,0.185259104,29.96043212,30.02065247,14.52660747,30.68793644,64.94025819,53.79536013,0.880340174,0.01758937
2006/3/8,20.64689332,0.625641646,0.421795535,0.027175631,0.170075619,26.8897542,31.24595001,15.02156108,28.09477945,69.58244607,51.14353197,0.95530017,-0.024648698
2006/3/9,26.70040849,0.73768642,0.582148736,0.034044975,0.177138475,23.15163887,29.85180352,16.05141223,30.0318451,66.36718958,49.61507217,1.092988424,-0.009961843
2006/3/10,27.21392424,0.525749838,0.5908008,0.023243326,0.174388788,26.36732636,30.21066926,15.46580698,30.92181218,62.84838209,47.75054169,0.874672776,-0.007869871
2006/3/11,27.14386086,0.632531296,0.67892981,0.02729477,0.166092644,23.93827603,30.72837511,14.30007918,31.72142167,67.2266082,52.70266027,1.263158968,0.008367959
2006/3/12,28.93948373,0.42455586,0.638877761,0.037833796,0.198221843,24.31818631,29.46322566,15.22210826,28.84207696,64.53850313,50.35729873,0.978247804,0.02990593
2006/3/13,23.95780021,0.634307724,0.527847479,0.025515767,0.151283147,28.09935604,31.05770024,15.63642176,30.09608074,67.94490413,51.19523675,1.060676962,0.03213323
2006/3/14,27.73972156,0.54621761,0.435655442,0.028662165,0.219363478,27.28196866,31.33732077,16.13286024,30.15625219,67.34286486,52.0721151,0.980380275,0.007115461
2006/3/15,28.84603072,0.507999211,0.601904361,0.024279566,0.192595717,28.11417844,30.04575733,14.56452901,31.91167436,68.74459177,51.18989881,1.128437932,-0.032652397
2006/3/16,22.42985883,0.508211961,0.671859978,0.023686229,0.144684366,26.11489655,29.67795618,14.74148381,30.98913615,66.63666504,48.28405586,0.820142694,0.078951578
2006/3/17,26.96107183,0.546193864,0.635167411,0.036645203,0.172720385,28.54355103,31.23880134,14.61866181,31.97069315,67.67314138,51.85546508,1.21037563,-0.001661108
2006/3/18,25.18198185,0.626563317,0.669148484,0.03048613,0.173723967,25.9966182,30.63977173,14.66328485,26.36597773,66.40009443,52.63412572,1.01188474,0.009195783
2006/3/19,26.09472307,0.451066004,0.535370956,0.030318934,0.183836082,29.23353198,30.1256282,15.60764058,28.25507963,65.36314109,51.4359903,1.075090621,0.008244463
2006/3/20,27.02159194,0.545831006,0.509084362,0.022129362,0.158913351,27.60026434,31.09451671,15.77797513,31.45794387,68.07749914,52.14480741,0.868200896,0.011619121
